ID;HTS;TAMHOGAR;INGFAM;SEXO;AUTLIC;HORA;ORIGEN;DESTINO;JEFEHOGAR;NUMAUTO;NUMEST;NUMTRAB;LICTOT;CANTALT;ELECCION;TV1;TV2;TV3;TV4;TV5;TV6;TV7;TV8;TV9;TV6A;TV6M;TV7A;TV7M;TV8T;TV8M;TV9B;TV9M;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TE3;TE4;TE5;TE6;TE7;TE8;TE9;CT1;CT2;CT3;CT4;CT5;CT6;CT7;CT8;CT9;DISP1;DISP2;DISP3;DISP4;DISP5;DISP6;DISP7;DISP8;DISP9
61;45;4;60,0;1;1,00;815;413;701;1;2;0;1;2;7;7;18,03;18,03;0,00;0,00;37,63;18,63;28,45;19,70;23,80;6,93;11,70;16,75;11,70;5,70;14,00;9,80;14,00;11,77;11,77;0,00;0,00;9,12;7,20;7,20;13,92;13,92;0,00;0,00;1,80;1,30;1,30;1,90;2,00;3,13;0,71;0,00;0,00;0,68;1,77;0,48;1,46;1,12;1;1;0;0;1;1;1;1;1
62;44;2;50,0;0;0,00;750;401;513;0;0;0;2;0;4;5;0,00;0,00;16,00;0,00;23,02;0,00;0,00;14,00;14,30;0,00;0,00;0,00;0,00;2,80;11,20;3,10;11,20;0,00;0,00;4,20;0,00;4,20;0,00;0,00;14,17;14,17;2,30;0,00;0,20;0,00;0,00;5,50;4,00;0,00;0,00;2,72;0,00;1,36;0,00;0,00;2,21;2,21;0;0;1;0;1;0;0;1;1
63;50;4;95,0;1;1,00;810;211;105;1;1;1;1;1;3;1;6,38;0,00;5,00;0,00;7,43;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,57;0,00;5,17;0,00;0,00;0,00;0,00;2,30;0,00;0,20;0,00;0,00;0,00;0,00;0,58;0,00;2,72;0,00;1,36;0,00;0,00;0,00;0,00;1;0;1;0;1;0;0;0;0
64;44;5;60,0;1;0,50;745;506;701;0;1;1;2;2;6;5;0,00;15,30;14,73;0,00;28,93;0,00;17,62;11,10;15,70;0,00;0,00;7,22;10,40;9,90;1,20;5,30;10,40;0,00;11,77;8,17;0,00;8,17;0,00;7,20;7,68;14,63;0,50;0,00;0,60;0,00;1,30;1,80;2,00;0,00;0,37;2,04;0,00;0,68;0,00;0,48;1,12;1,12;0;1;1;0;1;0;1;1;1
65;44;5;60,0;1;0,50;745;506;701;0;1;1;2;2;6;5;0,00;15,30;14,73;0,00;28,93;0,00;17,62;11,10;15,70;0,00;0,00;7,22;10,40;9,90;1,20;5,30;10,40;0,00;11,77;8,17;0,00;8,17;0,00;7,20;7,68;14,63;0,50;0,00;0,60;0,00;1,30;1,80;2,00;0,00;0,37;2,04;0,00;0,68;0,00;0,48;1,12;1,12;0;1;1;0;1;0;1;1;1
66;44;4;60,0;1;0,50;740;411;701;1;1;2;1;2;8;8;16,17;16,17;22,87;0,00;31,05;17,78;19,32;18,20;18,90;3,78;14,00;5,32;14,00;4,20;14,00;13,80;5,10;11,77;11,77;7,92;0,00;7,92;7,20;7,20;7,43;7,43;0,80;0,00;0,90;1,30;1,30;2,08;2,00;2,72;0,51;2,04;0,00;0,68;1,43;0,44;1,46;1,12;1;1;1;0;1;1;1;1;1
67;50;3;55,0;0;0,50;800;411;512;1;1;1;1;2;8;2;16,53;16,53;17,62;0,00;20,10;17,02;40,77;16,18;17,02;4,32;12,70;28,07;12,70;3,48;12,70;4,32;12,70;5,40;0,00;11,17;0,00;9,37;6,97;5,77;12,72;12,72;1,30;0,00;0,50;3,20;3,20;4,50;3,40;3,81;1,39;2,72;0,00;1,36;1,84;0,85;2,21;2,21;1;1;1;0;1;1;1;1;1
68;44;5;120,0;1;0,66;750;513;701;1;2;3;1;3;8;6;22,87;22,87;17,53;0,00;32,88;18,62;23,63;18,52;23,12;8,22;10,40;13,23;10,40;4,52;14,00;19,52;3,60;3,37;3,37;2,17;0,00;2,17;2,17;2,17;2,17;2,17;0,50;0,00;1,60;1,30;1,30;1,80;2,50;2,89;0,58;2,04;0,00;0,68;2,72;0,48;1,46;1,12;1;1;1;0;1;1;1;1;1
69;44;3;75,0;0;0,50;745;512;701;0;1;1;2;2;8;8;21,18;21,18;16,62;0,00;31,25;17,77;20,18;17,70;21,90;6,07;11,70;8,48;11,70;3,70;14,00;18,30;3,60;3,37;3,37;3,12;0,00;3,12;2,17;2,17;3,12;3,12;0,50;0,00;0,90;1,30;1,30;1,80;2,10;2,69;0,48;2,04;0,00;0,68;1,94;0,48;1,46;1,12;1;1;1;0;1;1;1;1;1
70;42;4;60,0;0;1,00;810;306;112;0;1;0;1;1;4;2;0,00;5,78;6,13;6,40;11,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,48;12,97;6,12;0,00;0,00;0,00;0,00;0,40;3,20;5,00;0,00;0,00;0,00;0,00;0,00;0,85;2,72;0,85;1,36;0,00;0,00;0,00;0,00;0;1;1;1;1;0;0;0;0
71;44;4;110,0;0;0,00;715;505;113;0;0;0;4;3;3;4;0,00;0,00;6,02;6,40;8,83;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,77;11,03;7,92;0,00;0,00;0,00;0,00;0,40;3,20;0,20;0,00;0,00;0,00;0,00;0,00;0,00;2,72;0,85;1,36;0,00;0,00;0,00;0,00;0;0;1;1;1;0;0;0;0
72;44;6;60,0;1;0,66;750;503;701;1;2;3;2;3;8;5;12,53;12,53;11,88;0,00;24,03;15,45;20,20;13,25;18,47;5,05;10,40;9,80;10,40;4,15;9,10;9,37;9,10;3,37;3,37;1,68;0,00;1,68;2,40;2,40;1,92;1,92;0,50;0,00;0,60;1,30;1,30;1,80;1,80;2,28;0,31;2,04;0,00;0,68;2,45;0,44;1,46;1,12;1;1;1;0;1;1;1;1;1
73;44;6;200,0;1;0,66;805;708;700;1;2;1;2;3;5;4;7,92;7,92;10,57;9,10;22,62;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,88;8,88;10,43;9,72;10,43;0,00;0,00;0,00;0,00;0,30;1,30;0,20;0,00;0,00;0,00;0,00;0,61;0,31;2,04;0,44;0,68;0,00;0,00;0,00;0,00;1;1;1;1;1;0;0;0;0
74;40;3;50,0;0;1,00;750;319;511;1;1;0;1;1;5;5;10,58;0,00;13,98;0,00;20,20;11,38;0,00;12,18;0,00;2,88;8,50;0,00;0,00;3,68;8,50;0,00;0,00;5,03;0,00;12,83;0,00;12,83;5,77;0,00;5,77;0,00;2,30;0,00;0,20;3,20;0,00;5,50;0,00;4,15;0,00;2,72;0,00;1,36;2,04;0,00;2,21;0,00;1;0;1;0;1;1;0;1;0
75;40;4;45,0;1;1,00;740;317;511;1;1;1;2;1;4;4;7,48;0,00;8,30;9,50;12,37;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,03;0,00;7,80;16,80;5,63;0,00;0,00;0,00;0,00;0,50;3,20;0,70;0,00;0,00;0,00;0,00;4,59;0,00;2,72;0,85;1,36;0,00;0,00;0,00;0,00;1;0;1;1;1;0;0;0;0
76;50;9;180,0;0;0,75;800;504;113;1;3;3;5;4;4;4;0,00;6,38;7,47;7,30;9,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,28;9,12;8,63;0,00;0,00;0,00;0,00;0,40;3,20;0,20;0,00;0,00;0,00;0,00;0,00;0,85;1,36;0,75;1,36;0,00;0,00;0,00;0,00;0;1;1;1;1;0;0;0;0
77;44;5;80,0;1;1,00;800;306;700;1;2;2;1;2;5;4;7,60;7,60;10,25;7,80;21,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,77;11,77;14,52;17,17;14,52;0,00;0,00;0,00;0,00;0,30;1,30;0,20;0,00;0,00;0,00;0,00;2,45;0,37;2,04;0,44;0,68;0,00;0,00;0,00;0,00;1;1;1;1;1;0;0;0;0
78;50;9;180,0;0;0,75;800;504;113;1;3;3;5;4;4;4;0,00;6,38;7,47;7,30;9,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,28;9,12;8,63;0,00;0,00;0,00;0,00;0,40;3,20;0,20;0,00;0,00;0,00;0,00;0,00;0,85;1,36;0,75;1,36;0,00;0,00;0,00;0,00;0;1;1;1;1;0;0;0;0
79;48;6;90,0;0;0,40;745;401;511;0;2;1;4;5;7;2;13,92;14,35;0,00;0,00;17,72;12,73;28,47;13,70;14,63;3,23;9,50;18,97;9,50;4,20;9,50;5,13;9,50;5,52;1,68;0,00;0,00;4,80;5,77;4,57;6,23;7,43;0,00;0,00;3,50;3,20;3,20;3,60;4,00;6,05;1,26;0,00;0,00;1,36;2,01;0,88;2,21;2,21;1;1;0;0;1;1;1;1;1
80;44;3;82,0;1;0,50;800;416;701;1;1;1;1;2;7;5;0,00;10,27;16,23;0,00;24,18;13,37;14,82;11,80;10,80;4,27;9,10;5,72;9,10;6,70;5,10;5,70;5,10;0,00;11,77;7,92;0,00;7,92;7,20;7,20;7,43;7,43;0,80;0,00;0,90;1,30;1,30;2,08;2,00;0,00;0,37;1,70;0,00;0,68;4,08;0,44;2,14;1,12;0;1;1;0;1;1;1;1;1
81;48;5;150,0;0;0,50;745;313;511;0;1;2;2;2;8;7;5,92;8,07;6,85;0,00;12,90;9,28;22,92;10,23;11,85;1,98;7,30;15,62;7,30;2,93;7,30;6,45;5,40;5,03;0,00;7,57;0,00;5,63;7,20;6,00;8,40;9,83;0,50;0,00;1,10;3,20;3,20;3,70;4,30;3,74;1,50;2,72;0,00;1,36;1,73;0,85;2,21;2,21;1;1;1;0;1;1;1;1;1
82;44;3;37,0;0;0,00;730;404;511;1;0;0;1;0;4;5;0,00;0,00;10,53;0,00;14,17;0,00;0,00;13,58;12,97;0,00;0,00;0,00;0,00;1,68;11,90;2,37;10,60;0,00;0,00;12,23;0,00;11,52;0,00;0,00;6,00;6,00;0,60;0,00;0,30;0,00;0,00;3,80;3,40;0,00;0,00;2,72;0,00;1,36;0,00;0,00;2,21;2,21;0;0;1;0;1;0;0;1;1
83;44;4;45,0;1;0,50;800;708;701;1;1;2;1;2;5;4;10,50;10,50;9,85;9,10;21,42;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,20;4,20;6,37;10,92;2,03;0,00;0,00;0,00;0,00;0,30;1,30;0,20;0,00;0,00;0,00;0,00;3,43;0,37;2,04;0,44;0,68;0,00;0,00;0,00;0,00;1;1;1;1;1;0;0;0;0
84;60;2;21,0;0;0,00;740;311;513;1;0;0;2;0;3;5;0,00;0,00;0,00;0,00;14,88;0,00;0,00;10,98;11,38;0,00;0,00;0,00;0,00;2,88;8,10;3,28;8,10;0,00;0,00;0,00;0,00;5,52;0,00;0,00;9,37;9,37;0,00;0,00;0,20;0,00;0,00;3,80;5,90;0,00;0,00;0,00;0,00;1,36;0,00;0,00;2,21;2,21;0;0;0;0;1;0;0;1;1
85;44;4;60,0;1;0,66;800;502;701;1;2;2;1;3;8;8;11,37;11,37;10,78;0,00;21,52;11,67;13,07;12,80;11,50;3,87;7,80;5,27;7,80;3,70;9,10;3,70;7,80;4,20;4,20;2,40;0,00;2,40;2,40;2,40;10,32;2,63;0,50;0,00;0,60;1,30;1,30;1,80;2,10;2,99;0,14;2,04;0,00;0,68;1,22;0,44;1,12;1,12;1;1;1;0;1;1;1;1;1
86;42;4;75,0;0;0,00;740;502;117;0;0;1;2;0;2;4;0,00;0,00;0,00;11,20;12,97;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,63;7,57;0,00;0,00;0,00;0,00;0,00;3,20;0,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,85;1,36;0,00;0,00;0,00;0,00;0;0;0;1;1;0;0;0;0
87;44;5;100,0;1;0,66;750;417;701;1;2;3;2;3;6;6;15,17;15,17;18,43;0,00;27,75;15,23;30,28;0,00;0,00;2,33;12,90;17,38;12,90;0,00;0,00;0,00;0,00;3,37;3,37;4,50;0,00;4,50;2,17;2,17;0,00;0,00;0,80;0,00;0,90;1,30;1,30;0,00;0,00;3,57;0,44;1,70;0,00;0,68;1,22;0,44;0,00;0,00;1;1;1;0;1;1;1;0;0
88;44;4;75,0;1;0,50;810;304;701;1;1;2;1;2;5;4;7,23;7,23;7,67;6,50;15,93;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,97;6,97;2,63;0,97;2,63;0,00;0,00;0,00;0,00;0,30;1,30;0,20;0,00;0,00;0,00;0,00;3,09;0,17;1,70;0,44;0,68;0,00;0,00;0,00;0,00;1;1;1;1;1;0;0;0;0
89;44;3;60,0;1;0,50;755;406;701;1;1;1;1;2;5;5;8,87;8,87;13,73;9,10;21,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,97;6,97;3,60;11,40;3,60;0,00;0,00;0,00;0,00;0,80;1,30;0,90;0,00;0,00;0,00;0,00;3,33;0,31;2,04;0,44;0,68;0,00;0,00;0,00;0,00;1;1;1;1;1;0;0;0;0
90;48;6;78,0;1;0,33;740;414;512;0;1;3;2;3;5;5;0,00;17,33;17,28;0,00;22,10;0,00;43,23;0,00;21,20;0,00;0,00;30,53;12,70;0,00;0,00;8,50;12,70;0,00;0,48;4,80;0,00;12,60;0,00;8,17;0,00;11,77;1,00;0,00;0,90;0,00;3,20;0,00;3,50;0,00;2,07;2,72;0,00;1,70;0,00;0,88;0,00;2,21;0;1;1;0;1;0;1;0;1
91;60;5;105,0;1;0,66;755;324;701;1;2;3;1;3;8;6;21,33;21,33;19,85;0,00;36,38;22,25;37,00;19,98;23,28;8,25;14,00;23,00;14,00;5,98;14,00;9,28;14,00;6,97;6,97;7,92;0,00;13,32;2,17;2,17;7,92;7,92;1,00;0,00;1,30;1,30;1,30;2,30;2,10;4,18;0,71;2,04;0,00;0,68;1,67;0,48;1,46;1,12;1;1;1;0;1;1;1;1;1
92;44;4;120,0;1;0,50;750;315;701;1;1;1;2;2;8;4;17,53;17,53;0,00;14,00;33,63;17,25;29,57;16,00;18,90;3,25;14,00;15,57;14,00;2,00;14,00;4,90;14,00;6,97;6,97;0,00;30,97;10,80;2,17;2,17;10,80;10,80;0,00;1,30;0,70;1,30;1,30;2,30;1,50;4,83;1,05;0,00;0,44;0,68;2,55;0,44;1,46;1,12;1;1;0;1;1;1;1;1;1
93;45;6;150,0;1;0,50;800;418;512;1;1;2;3;2;8;8;16,65;16,65;17,97;0,00;25,13;14,92;31,03;15,57;16,07;3,52;11,40;19,63;11,40;4,17;11,40;4,67;11,40;5,40;0,00;9,12;0,00;9,12;4,57;3,37;5,77;5,77;2,30;0,00;0,20;3,20;3,20;5,50;4,10;3,50;1,26;2,72;0,00;1,36;1,97;0,88;2,04;2,21;1;1;1;0;1;1;1;1;1
94;48;5;70,0;1;1,00;730;409;701;1;1;3;1;1;7;7;16,35;16,35;0,00;0,00;25,77;16,83;25,37;15,83;17,62;11,73;5,10;20,27;5,10;1,83;14,00;3,62;14,00;6,97;6,97;0,00;0,00;8,28;2,17;2,17;4,20;4,20;0,00;0,00;0,90;1,30;1,30;2,30;1,70;3,67;0,48;0,00;0,00;0,68;1,05;0,48;1,12;1,12;1;1;0;0;1;1;1;1;1
95;44;4;30,0;0;1,00;745;503;701;1;1;2;2;1;8;7;15,53;15,53;12,30;0,00;24,72;14,90;18,43;12,80;17,80;7,10;7,80;10,63;7,80;3,70;9,10;8,70;9,10;6,97;6,97;4,20;0,00;4,20;2,17;2,17;9,00;9,00;0,50;0,00;0,60;1,30;1,30;1,80;1,80;3,30;0,27;2,04;0,00;0,68;1,43;0,48;1,46;1,12;1;1;1;0;1;1;1;1;1
96;40;3;32,0;0;0,00;735;418;512;1;0;0;1;0;4;5;0,00;0,00;19,42;0,00;27,17;0,00;0,00;16,07;15,48;0,00;0,00;0,00;0,00;3,37;12,70;4,08;11,40;0,00;0,00;10,20;0,00;10,20;0,00;0,00;13,92;13,92;2,30;0,00;0,20;0,00;0,00;5,50;4,10;0,00;0,00;2,72;0,00;1,36;0,00;0,00;2,21;2,21;0;0;1;0;1;0;0;1;1
97;40;2;10,0;0;0,00;820;707;701;1;0;1;1;0;4;4;0,00;9,12;8,13;7,80;17,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,97;4,92;4,68;4,92;0,00;0,00;0,00;0,00;0,30;1,30;0,20;0,00;0,00;0,00;0,00;0,00;0,24;2,04;0,44;0,68;0,00;0,00;0,00;0,00;0;1;1;1;1;0;0;0;0
98;48;5;80,0;0;0,50;750;119;701;0;1;2;2;2;6;8;0,00;13,58;18,15;0,00;32,33;0,00;22,07;18,50;20,90;0,00;0,00;8,07;14,00;4,50;14,00;11,80;9,10;0,00;6,97;4,20;0,00;4,20;0,00;2,17;4,20;4,20;0,60;0,00;1,60;0,00;1,30;1,90;2,00;0,00;0,54;2,04;0,00;0,68;0,00;0,44;1,80;1,12;0;1;1;0;1;0;1;1;1
99;48;5;80,0;0;0,50;750;119;701;0;1;2;2;2;6;8;0,00;13,58;18,15;0,00;32,33;0,00;22,07;18,50;20,90;0,00;0,00;8,07;14,00;4,50;14,00;11,80;9,10;0,00;6,97;4,20;0,00;4,20;0,00;2,17;4,20;4,20;0,60;0,00;1,60;0,00;1,30;1,90;2,00;0,00;0,54;2,04;0,00;0,68;0,00;0,44;1,80;1,12;0;1;1;0;1;0;1;1;1
100;40;3;50,0;0;0,00;750;502;113;0;0;0;1;0;2;5;0,00;0,00;0,00;10,30;13,47;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,43;6,48;0,00;0,00;0,00;0,00;0,00;3,20;0,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,85;1,36;0,00;0,00;0,00;0,00;0;0;0;1;1;0;0;0;0
101;40;3;50,0;0;0,00;750;502;113;0;0;0;1;0;2;5;0,00;0,00;0,00;10,30;13,47;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,43;6,48;0,00;0,00;0,00;0,00;0,00;3,20;0,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,85;1,36;0,00;0,00;0,00;0,00;0;0;0;1;1;0;0;0;0
102;44;3;125,0;0;0,00;800;500;113;0;0;0;2;1;2;4;0,00;0,00;0,00;12,70;16,28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,23;3,72;0,00;0,00;0,00;0,00;0,00;3,20;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,85;1,36;0,00;0,00;0,00;0,00;0;0;0;1;1;0;0;0;0
103;40;2;25,0;0;0,00;750;502;113;1;0;0;1;0;2;4;0,00;0,00;0,00;11,40;13,63;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,80;10,08;0,00;0,00;0,00;0,00;0,00;3,20;0,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,85;1,36;0,00;0,00;0,00;0,00;0;0;0;1;1;0;0;0;0
104;45;5;100,0;0;0,00;700;414;512;0;0;1;2;1;4;5;0,00;0,00;14,78;0,00;18,38;0,00;0,00;16,00;17,50;0,00;0,00;0,00;0,00;3,30;12,70;4,80;12,70;0,00;0,00;6,60;0,00;4,92;0,00;0,00;8,28;8,28;1,30;0,00;0,70;0,00;0,00;4,50;3,50;0,00;0,00;2,72;0,00;1,36;0,00;0,00;2,21;2,21;0;0;1;0;1;0;0;1;1
105;44;4;68,0;1;0,50;740;319;701;1;1;2;1;2;8;9;17,28;17,28;17,58;0,00;36,67;20,38;23,75;19,00;21,60;6,38;14,00;9,75;14,00;5,00;14,00;7,60;14,00;4,32;4,32;3,83;0,00;3,83;2,17;2,17;3,83;3,83;0,60;0,00;0,70;1,30;1,30;1,90;1,90;3,40;0,85;2,04;0,00;0,68;2,79;0,48;1,46;1,12;1;1;1;0;1;1;1;1;1
106;44;4;57,0;1;0,50;745;410;701;1;1;2;1;2;7;5;0,00;18,63;21,48;0,00;31,70;18,52;30,35;17,92;19,97;5,62;12,90;17,45;12,90;3,92;14,00;5,97;14,00;0,00;4,32;3,83;0,00;3,83;2,17;2,17;3,83;3,83;0,80;0,00;0,90;1,30;1,30;2,08;4,30;0,00;0,54;2,04;0,00;0,68;2,48;0,44;1,46;1,12;0;1;1;0;1;1;1;1;1
107;45;7;103,0;1;1,00;800;500;105;1;2;3;1;2;4;1;17,03;17,03;0,00;13,60;24,47;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,77;1,08;0,00;0,00;0,00;0,00;0,00;3,20;3,50;0,00;0,00;0,00;0,00;2,92;1,46;0,00;0,85;1,36;0,00;0,00;0,00;0,00;1;1;0;1;1;0;0;0;0
108;44;6;70,0;0;0,50;750;506;701;0;1;3;2;2;6;5;0,00;15,40;13,12;0,00;26,37;0,00;16,45;13,90;15,70;0,00;0,00;6,05;10,40;3,50;10,40;5,30;10,40;0,00;4,32;1,80;0,00;1,80;0,00;2,17;8,40;8,40;0,50;0,00;0,60;0,00;1,30;1,80;2,00;0,00;0,34;2,04;0,00;0,68;0,00;0,48;1,46;1,12;0;1;1;0;1;0;1;1;1
109;44;6;80,0;0;1,00;800;306;513;0;1;3;2;1;2;5;0,00;0,00;0,00;0,00;12,98;0,00;0,00;0,00;12,28;0,00;0,00;0,00;0,00;0,00;0,00;5,18;7,10;0,00;0,00;0,00;0,00;9,97;0,00;0,00;0,00;12,37;0,00;0,00;0,70;0,00;0,00;0,00;3,50;0,00;0,00;0,00;0,00;1,36;0,00;0,00;0,00;2,21;0;0;0;0;1;0;0;0;1
110;44;6;70,0;0;0,50;750;506;701;0;1;3;2;2;6;5;0,00;15,40;13,12;0,00;26,37;0,00;16,45;13,90;15,70;0,00;0,00;6,05;10,40;3,50;10,40;5,30;10,40;0,00;4,32;1,80;0,00;1,80;0,00;2,17;8,40;8,40;0,50;0,00;0,60;0,00;1,30;1,80;2,00;0,00;0,34;2,04;0,00;0,68;0,00;0,48;1,46;1,12;0;1;1;0;1;0;1;1;1
111;48;4;35,0;1;0,00;800;315;512;1;0;2;1;0;4;5;0,00;0,00;12,87;0,00;13,23;0,00;0,00;11,00;11,00;0,00;0,00;0,00;0,00;2,90;8,10;2,90;8,10;0,00;0,00;0,83;0,00;1,68;0,00;0,00;7,43;7,43;2,30;0,00;1,80;0,00;0,00;5,50;5,00;0,00;0,00;2,72;0,00;1,36;0,00;0,00;2,21;2,21;0;0;1;0;1;0;0;1;1
112;44;4;60,0;1;0,50;800;311;701;1;1;2;1;2;5;4;12,37;12,37;12,10;12,90;25,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,32;4,32;5,40;6,97;5,40;0,00;0,00;0,00;0,00;0,40;1,30;0,70;0,00;0,00;0,00;0,00;2,52;0,41;2,04;0,44;0,68;0,00;0,00;0,00;0,00;1;1;1;1;1;0;0;0;0
113;48;3;20,0;1;0,00;750;501;512;1;0;0;1;1;3;5;0,00;0,00;0,00;0,00;15,62;0,00;0,00;11,92;11,67;0,00;0,00;0,00;0,00;1,62;10,30;1,37;10,30;0,00;0,00;0,00;0,00;6,60;0,00;0,00;11,77;11,77;0,00;0,00;0,20;0,00;0,00;5,50;3,40;0,00;0,00;0,00;0,00;1,36;0,00;0,00;2,21;2,21;0;0;0;0;1;0;0;1;1
114;48;2;50,0;1;0,50;810;411;512;1;1;0;2;2;7;5;14,37;15,72;0,00;0,00;18,47;14,43;14,43;14,60;14,70;1,73;12,70;1,73;12,70;1,90;12,70;2,00;12,70;5,40;0,00;0,00;0,00;1,68;6,83;6,00;6,23;6,23;0,00;0,00;0,50;3,20;3,20;5,50;3,40;4,59;1,70;0,00;0,00;1,36;1,60;0,88;1,87;2,21;1;1;0;0;1;1;1;1;1
115;48;4;70,0;0;1,00;740;120;701;0;1;2;2;1;6;8;0,00;15,78;17,37;0,00;33,95;0,00;26,15;20,03;22,37;0,00;0,00;12,15;14,00;6,03;14,00;13,27;9,10;0,00;4,32;4,20;0,00;4,20;0,00;2,17;4,20;4,20;0,60;0,00;1,60;0,00;1,30;1,90;2,00;0,00;0,61;2,04;0,00;0,68;0,00;0,48;1,80;1,12;0;1;1;0;1;0;1;1;1
116;44;5;100,0;0;0,33;800;106;701;0;1;2;2;3;8;3;9,37;9,37;13,42;0,00;23,87;12,87;13,60;12,30;13,50;2,47;10,40;3,20;10,40;3,20;9,10;4,40;9,10;4,32;4,32;3,60;0,00;3,60;2,17;2,17;3,60;3,60;0,60;0,00;1,60;1,30;1,30;1,90;1,80;2,48;0,41;2,04;0,00;0,68;1,29;0,44;2,48;1,12;1;1;1;0;1;1;1;1;1
117;40;2;104,0;1;1,00;835;402;513;1;1;0;1;1;5;1;15,72;0,00;0,00;0,00;24,98;15,95;0,00;16,52;18,33;4,75;11,20;0,00;0,00;5,32;11,20;7,13;11,20;7,20;0,00;0,00;0,00;3,72;6,00;0,00;6,60;6,60;0,00;0,00;3,00;3,20;0,00;5,50;4,00;5,78;0,00;0,00;0,00;1,36;2,58;0,00;2,21;2,21;1;0;0;0;1;1;0;1;1
118;44;5;100,0;0;0,33;800;106;701;0;1;2;2;3;8;3;9,37;9,37;13,42;0,00;23,87;12,87;13,60;12,30;13,50;2,47;10,40;3,20;10,40;3,20;9,10;4,40;9,10;4,32;4,32;3,60;0,00;3,60;2,17;2,17;3,60;3,60;0,60;0,00;1,60;1,30;1,30;1,90;1,80;2,48;0,41;2,04;0,00;0,68;1,29;0,44;2,48;1,12;1;1;1;0;1;1;1;1;1
119;44;5;80,0;0;0,50;745;118;701;0;1;3;2;2;8;5;14,32;14,32;17,27;0,00;30,80;19,25;31,20;17,90;19,60;5,25;14,00;17,20;14,00;3,90;14,00;10,50;9,10;4,32;4,32;6,60;0,00;6,60;2,17;2,17;6,60;6,60;0,60;0,00;1,60;1,30;1,30;1,90;2,00;2,75;0,54;2,04;0,00;0,68;1,43;0,44;1,46;0,95;1;1;1;0;1;1;1;1;1
120;44;5;80,0;0;0,50;745;118;701;0;1;3;2;2;8;5;14,32;14,32;17,27;0,00;30,80;19,25;31,20;17,90;19,60;5,25;14,00;17,20;14,00;3,90;14,00;10,50;9,10;4,32;4,32;6,60;0,00;6,60;2,17;2,17;6,60;6,60;0,60;0,00;1,60;1,30;1,30;1,90;2,00;2,75;0,54;2,04;0,00;0,68;1,43;0,44;1,46;0,95;1;1;1;0;1;1;1;1;1
121;40;8;180,0;1;1,00;830;502;702;0;5;3;4;3;8;5;14,77;14,77;8,62;0,00;16,27;10,90;14,78;11,60;10,30;4,30;6,60;8,18;6,60;3,70;7,90;3,70;6,60;3,83;3,83;10,50;0,00;10,50;7,80;7,80;16,43;10,13;0,50;0,00;0,60;1,30;1,30;1,80;2,10;0,61;0,31;1,19;0,00;0,61;1,29;0,44;1,46;1,12;1;1;1;0;1;1;1;1;1
